"Plot Title: RLCP HOBO U20L_01"
"#","Date Time, GMT+00:00","Abs Pres, mbar (LGR S/N: 21571440, SEN S/N: 21571440)","Temp, °C (LGR S/N: 21571440, SEN S/N: 21571440)","Pressure Barom., kPa (LGR S/N: )","Sensor Depth, meters (LGR S/N: 21571440)","Coupler Detached (LGR S/N: 21571440)","Coupler Attached (LGR S/N: 21571440)","Stopped (LGR S/N: 21571440)","End Of File (LGR S/N: 21571440)"
725,09/05/23 04:00:00 PM,1049.2,15.569,101.180,0.382,,,,
726,09/05/23 05:00:00 PM,1049.4,15.664,101.190,0.383,,,,
727,09/05/23 06:00:00 PM,1049.6,15.569,101.170,0.387,,,,
728,09/05/23 07:00:00 PM,1049.9,15.473,101.230,0.384,,,,
729,09/05/23 08:00:00 PM,1050.2,15.473,101.300,0.380,,,,
730,09/05/23 09:00:00 PM,1050.1,15.473,101.360,0.373,,,,
731,09/05/23 10:00:00 PM,1050.0,15.473,101.370,0.371,,,,
732,09/05/23 11:00:00 PM,1050.1,15.473,101.360,0.373,,,,
733,09/06/23 12:00:00 AM,1050.1,15.569,101.380,0.371,,,,
734,09/06/23 01:00:00 AM,1050.0,15.569,101.390,0.369,,,,
735,09/06/23 02:00:00 AM,1049.7,15.569,101.370,0.367,,,,
736,09/06/23 03:00:00 AM,1050.0,15.569,101.350,0.373,,,,
737,09/06/23 04:00:00 AM,1049.8,15.569,101.390,0.366,,,,
738,09/06/23 05:00:00 AM,1049.7,15.473,101.400,0.364,,,,
739,09/06/23 06:00:00 AM,1049.6,15.282,101.390,0.365,,,,
740,09/06/23 07:00:00 AM,1050.1,15.187,101.430,0.365,,,,
741,09/06/23 08:00:00 AM,1050.5,15.187,101.460,0.367,,,,
742,09/06/23 09:00:00 AM,1050.6,15.282,101.520,0.361,,,,
743,09/06/23 10:00:00 AM,1050.4,15.282,101.520,0.359,,,,
744,09/06/23 11:00:00 AM,1049.9,15.282,101.490,0.358,,,,
745,09/06/23 12:00:00 PM,1049.5,15.473,101.430,0.359,,,,
746,09/06/23 01:00:00 PM,1049.1,15.569,101.400,0.359,,,,
747,09/06/23 02:00:00 PM,1048.7,15.760,101.380,0.356,,,,
748,09/06/23 03:00:00 PM,1048.4,15.855,101.360,0.356,,,,
749,09/06/23 04:00:00 PM,1048.0,15.951,101.310,0.356,,,,
750,09/06/23 05:00:00 PM,1048.4,15.951,101.320,0.360,,,,
751,09/06/23 06:00:00 PM,1050.7,15.855,101.340,0.381,,,,
752,09/06/23 07:00:00 PM,1051.1,15.855,101.390,0.380,,,,
753,09/06/23 08:00:00 PM,1051.4,15.855,101.430,0.378,,,,
754,09/06/23 09:00:00 PM,1051.6,15.855,101.470,0.377,,,,
755,09/06/23 10:00:00 PM,1051.6,15.760,101.490,0.375,,,,
756,09/06/23 11:00:00 PM,1051.4,15.760,101.500,0.371,,,,
757,09/07/23 12:00:00 AM,1051.0,15.855,101.500,0.368,,,,
758,09/07/23 01:00:00 AM,1050.9,15.760,101.470,0.370,,,,
759,09/07/23 02:00:00 AM,1050.5,15.855,101.470,0.366,,,,
760,09/07/23 03:00:00 AM,1050.5,15.855,101.440,0.369,,,,
761,09/07/23 04:00:00 AM,1050.2,15.855,101.450,0.364,,,,
762,09/07/23 05:00:00 AM,1049.8,15.855,101.410,0.365,,,,
763,09/07/23 06:00:00 AM,1049.6,15.855,101.400,0.364,,,,
764,09/07/23 07:00:00 AM,1049.6,15.855,101.400,0.364,,,,
765,09/07/23 08:00:00 AM,1049.3,15.855,101.400,0.360,,,,
766,09/07/23 09:00:00 AM,1049.1,15.855,101.350,0.363,,,,
767,09/07/23 10:00:00 AM,1048.4,15.855,101.310,0.361,,,,
768,09/07/23 11:00:00 AM,1048.1,15.855,101.250,0.364,,,,
769,09/07/23 12:00:00 PM,1047.4,16.046,101.230,0.359,,,,
770,09/07/23 01:00:00 PM,1047.1,16.237,101.180,0.360,,,,
771,09/07/23 02:00:00 PM,1046.5,16.427,101.140,0.358,,,,
772,09/07/23 03:00:00 PM,1047.1,16.713,101.110,0.367,,,,
773,09/07/23 04:00:00 PM,1047.6,16.808,101.100,0.374,,,,
774,09/07/23 05:00:00 PM,1048.0,16.808,101.080,0.380,,,,
775,09/07/23 06:00:00 PM,1048.2,16.713,101.070,0.383,,,,
776,09/07/23 07:00:00 PM,1048.6,16.618,101.130,0.381,,,,
777,09/07/23 08:00:00 PM,1048.5,16.618,101.180,0.375,,,,
778,09/07/23 09:00:00 PM,1048.7,16.523,101.180,0.377,,,,
779,09/07/23 10:00:00 PM,1048.6,16.523,101.210,0.373,,,,
780,09/07/23 11:00:00 PM,1048.5,16.523,101.200,0.373,,,,
781,09/08/23 12:00:00 AM,1048.4,16.523,101.210,0.371,,,,
782,09/08/23 01:00:00 AM,1048.1,16.427,101.180,0.371,,,,
783,09/08/23 02:00:00 AM,1047.7,16.332,101.160,0.369,,,,
784,09/08/23 03:00:00 AM,1047.6,16.141,101.160,0.368,,,,
785,09/08/23 04:00:00 AM,1046.9,15.951,101.150,0.362,,,,
786,09/08/23 05:00:00 AM,1046.9,15.855,101.100,0.367,,,,
787,09/08/23 06:00:00 AM,1047.2,15.664,101.140,0.365,,,,
788,09/08/23 07:00:00 AM,1047.4,15.664,101.170,0.364,,,,
789,09/08/23 08:00:00 AM,1047.3,15.664,101.200,0.360,,,,
790,09/08/23 09:00:00 AM,1047.4,15.664,101.160,0.365,,,,
791,09/08/23 10:00:00 AM,1047.2,15.760,101.190,0.360,,,,
792,09/08/23 11:00:00 AM,1046.9,15.760,101.160,0.361,,,,
793,09/08/23 12:00:00 PM,1047.0,15.951,101.150,0.363,,,,
794,09/08/23 01:00:00 PM,1046.8,16.046,101.160,0.359,,,,
795,09/08/23 02:00:00 PM,1046.1,16.237,101.140,0.354,,,,
796,09/08/23 03:00:00 PM,1045.5,16.332,101.100,0.353,,,,
797,09/08/23 04:00:00 PM,1045.5,16.332,101.050,0.358,,,,
798,09/08/23 05:00:00 PM,1045.2,16.332,101.090,0.350,,,,
799,09/08/23 06:00:00 PM,1045.3,16.237,101.090,0.352,,,,
800,09/08/23 07:00:00 PM,1045.6,16.237,101.090,0.354,,,,
801,09/08/23 08:00:00 PM,1045.7,16.237,101.150,0.349,,,,
802,09/08/23 09:00:00 PM,1045.6,16.237,101.160,0.347,,,,
803,09/08/23 10:00:00 PM,1045.1,16.237,101.160,0.342,,,,
804,09/08/23 11:00:00 PM,1045.0,16.237,101.150,0.342,,,,
805,09/09/23 12:00:00 AM,1044.8,16.237,101.140,0.341,,,,
806,09/09/23 01:00:00 AM,1046.7,16.237,101.130,0.362,,,,
807,09/09/23 02:00:00 AM,1046.8,16.237,101.120,0.364,,,,
808,09/09/23 03:00:00 AM,1046.6,16.237,101.080,0.366,,,,
809,09/09/23 04:00:00 AM,1046.4,16.237,101.070,0.365,,,,
810,09/09/23 05:00:00 AM,1046.3,16.237,101.060,0.365,,,,
811,09/09/23 06:00:00 AM,1046.5,16.332,101.070,0.366,,,,
812,09/09/23 07:00:00 AM,1046.7,16.332,101.090,0.366,,,,
813,09/09/23 08:00:00 AM,1046.8,16.332,101.110,0.365,,,,
814,09/09/23 09:00:00 AM,1046.7,16.332,101.100,0.365,,,,
815,09/09/23 10:00:00 AM,1046.6,16.332,101.090,0.365,,,,
816,09/09/23 11:00:00 AM,1046.2,16.332,101.050,0.364,,,,
817,09/09/23 12:00:00 PM,1045.7,16.618,101.080,0.356,,,,
818,09/09/23 01:00:00 PM,1045.9,16.808,101.030,0.363,,,,
819,09/09/23 02:00:00 PM,1045.2,16.999,101.030,0.356,,,,
820,09/09/23 03:00:00 PM,1045.1,17.189,100.980,0.361,,,,
821,09/09/23 04:00:00 PM,1045.0,17.189,100.980,0.360,,,,
822,09/09/23 05:00:00 PM,1044.9,17.189,101.010,0.356,,,,
823,09/09/23 06:00:00 PM,1045.0,17.094,101.050,0.353,,,,
824,09/09/23 07:00:00 PM,1045.3,16.999,101.060,0.354,,,,
825,09/09/23 08:00:00 PM,1045.7,16.999,101.100,0.355,,,,
826,09/09/23 09:00:00 PM,1045.9,16.999,101.180,0.349,,,,
827,09/09/23 10:00:00 PM,1045.7,16.999,101.210,0.343,,,,
828,09/09/23 11:00:00 PM,1045.4,16.903,101.190,0.342,,,,
829,09/10/23 12:00:00 AM,1045.7,16.999,101.200,0.344,,,,
830,09/10/23 01:00:00 AM,1045.2,16.999,101.200,0.339,,,,
831,09/10/23 02:00:00 AM,1045.3,17.094,101.170,0.343,,,,
832,09/10/23 03:00:00 AM,1044.8,16.999,101.170,0.339,,,,
833,09/10/23 04:00:00 AM,1044.6,16.999,101.140,0.339,,,,
834,09/10/23 05:00:00 AM,1044.4,16.999,101.140,0.337,,,,
835,09/10/23 06:00:00 AM,1044.4,16.999,101.130,0.338,,,,
836,09/10/23 07:00:00 AM,1044.4,16.903,101.120,0.339,,,,
837,09/10/23 08:00:00 AM,1044.4,16.903,101.140,0.337,,,,
838,09/10/23 09:00:00 AM,1044.7,16.903,101.100,0.344,,,,
839,09/10/23 10:00:00 AM,1043.9,16.903,101.110,0.335,,,,
840,09/10/23 11:00:00 AM,1043.8,16.903,101.060,0.339,,,,
841,09/10/23 12:00:00 PM,1043.5,16.999,101.010,0.342,,,,
842,09/10/23 01:00:00 PM,1043.1,17.284,100.970,0.341,,,,
843,09/10/23 02:00:00 PM,1042.6,17.475,100.900,0.343,,,,
844,09/10/23 03:00:00 PM,1041.9,17.570,100.790,0.347,,,,
845,09/10/23 04:00:00 PM,1042.0,17.475,100.800,0.348,,,,
846,09/10/23 05:00:00 PM,1042.1,17.379,100.810,0.347,,,,
847,09/10/23 06:00:00 PM,1041.9,17.284,100.850,0.341,,,,
848,09/10/23 07:00:00 PM,1042.4,17.284,100.850,0.346,,,,
849,09/10/23 08:00:00 PM,1042.5,17.284,100.910,0.341,,,,
850,09/10/23 09:00:00 PM,1042.1,17.284,100.940,0.334,,,,
851,09/10/23 10:00:00 PM,1041.7,17.284,100.910,0.332,,,,
852,09/10/23 11:00:00 PM,1041.0,17.284,100.890,0.328,,,,
853,09/11/23 12:00:00 AM,1040.7,17.379,100.840,0.329,,,,
854,09/11/23 01:00:00 AM,1040.1,17.379,100.800,0.328,,,,
855,09/11/23 02:00:00 AM,1039.9,17.284,100.780,0.328,,,,
856,09/11/23 03:00:00 AM,1040.1,17.284,100.760,0.332,,,,
857,09/11/23 04:00:00 AM,1039.7,17.284,100.790,0.325,,,,
858,09/11/23 05:00:00 AM,1039.7,17.284,100.760,0.328,,,,
859,09/11/23 06:00:00 AM,1040.0,17.189,100.740,0.333,,,,
860,09/11/23 07:00:00 AM,1040.3,17.189,100.810,0.328,,,,
861,09/11/23 08:00:00 AM,1040.3,17.189,100.840,0.325,,,,
862,09/11/23 09:00:00 AM,1040.5,17.189,100.840,0.328,,,,
863,09/11/23 10:00:00 AM,1040.1,17.284,100.860,0.322,,,,
864,09/11/23 11:00:00 AM,1039.6,17.284,100.780,0.325,,,,
865,09/11/23 12:00:00 PM,1039.4,17.475,100.760,0.325,,,,
866,09/11/23 01:00:00 PM,1039.1,17.665,100.750,0.322,,,,
867,09/11/23 02:00:00 PM,1038.8,17.760,100.750,0.320,,,,
868,09/11/23 03:00:00 PM,1038.5,17.665,100.700,0.322,,,,
869,09/11/23 04:00:00 PM,1038.2,17.665,100.690,0.320,,,,
870,09/11/23 05:00:00 PM,1038.0,17.570,100.700,0.317,,,,
871,09/11/23 06:00:00 PM,1038.1,17.570,100.700,0.318,,,,
872,09/11/23 07:00:00 PM,1038.5,17.570,100.710,0.321,,,,
873,09/11/23 08:00:00 PM,1038.7,17.570,100.770,0.316,,,,
874,09/11/23 09:00:00 PM,1038.5,17.570,100.800,0.312,,,,
875,09/11/23 10:00:00 PM,1038.4,17.665,100.800,0.311,,,,
876,09/11/23 11:00:00 PM,1038.6,17.665,100.820,0.311,,,,
877,09/12/23 12:00:00 AM,1038.3,17.570,100.810,0.309,,,,
878,09/12/23 01:00:00 AM,1038.2,17.570,100.830,0.306,,,,
879,09/12/23 02:00:00 AM,1038.3,17.570,100.800,0.310,,,,
880,09/12/23 03:00:00 AM,1038.2,17.475,100.820,0.307,,,,
881,09/12/23 04:00:00 AM,1038.0,17.475,100.810,0.306,,,,
882,09/12/23 05:00:00 AM,1037.6,17.379,100.810,0.301,,,,
883,09/12/23 06:00:00 AM,1037.7,17.284,100.770,0.307,,,,
884,09/12/23 07:00:00 AM,1038.2,17.284,100.810,0.307,,,,
885,09/12/23 08:00:00 AM,1038.3,17.189,100.840,0.305,,,,
886,09/12/23 09:00:00 AM,1038.3,17.189,100.870,0.302,,,,
887,09/12/23 10:00:00 AM,1038.3,17.284,100.890,0.300,,,,
888,09/12/23 11:00:00 AM,1038.0,17.284,100.860,0.300,,,,
889,09/12/23 12:00:00 PM,1037.6,17.284,100.870,0.296,,,,
890,09/12/23 01:00:00 PM,1037.5,17.284,100.820,0.300,,,,
891,09/12/23 02:00:00 PM,1037.3,17.379,100.820,0.297,,,,
892,09/12/23 03:00:00 PM,1037.4,17.379,100.790,0.301,,,,
893,09/12/23 04:00:00 PM,1037.2,17.284,100.810,0.297,,,,
894,09/12/23 05:00:00 PM,1037.2,17.284,100.820,0.296,,,,
895,09/12/23 06:00:00 PM,1037.3,17.284,100.830,0.296,,,,
896,09/12/23 07:00:00 PM,1037.7,17.284,100.860,0.298,,,,
897,09/12/23 08:00:00 PM,1039.2,17.284,100.920,0.306,,,,
898,09/12/23 09:00:00 PM,1039.9,17.284,100.980,0.308,,,,
899,09/12/23 10:00:00 PM,1040.6,17.284,101.050,0.307,,,,
900,09/12/23 11:00:00 PM,1041.3,17.284,101.150,0.305,,,,
901,09/13/23 12:00:00 AM,1041.8,17.189,101.190,0.305,,,,
902,09/13/23 01:00:00 AM,1041.9,17.189,101.270,0.298,,,,
903,09/13/23 02:00:00 AM,1042.4,16.999,101.300,0.300,,,,
904,09/13/23 03:00:00 AM,1042.6,16.903,101.330,0.299,,,,
905,09/13/23 04:00:00 AM,1042.6,16.808,101.380,0.294,,,,
906,09/13/23 05:00:00 AM,1048.4,16.523,101.400,0.351,,,,
907,09/13/23 06:00:00 AM,1053.4,16.046,101.460,0.396,,,,
908,09/13/23 07:00:00 AM,1053.9,15.951,101.530,0.395,,,,
909,09/13/23 08:00:00 AM,1054.4,15.951,101.610,0.391,,,,
910,09/13/23 09:00:00 AM,1056.3,16.141,101.650,0.406,,,,
911,09/13/23 10:00:00 AM,1056.3,16.427,101.610,0.411,,,,
912,09/13/23 11:00:00 AM,1056.5,16.523,101.620,0.412,,,,
913,09/13/23 12:00:00 PM,1056.5,16.618,101.690,0.405,,,,
914,09/13/23 01:00:00 PM,1056.2,16.713,101.770,0.393,,,,
915,09/13/23 02:00:00 PM,1056.1,16.999,101.750,0.394,,,,
916,09/13/23 03:00:00 PM,1055.7,17.379,101.740,0.391,,,,
917,09/13/23 04:00:00 PM,1055.6,17.189,101.730,0.392,,,,
918,09/13/23 05:00:00 PM,1055.5,17.379,101.740,0.389,,,,
919,09/13/23 06:00:00 PM,1055.4,17.284,101.750,0.387,,,,
920,09/13/23 07:00:00 PM,1055.6,17.094,101.750,0.389,,,,
921,09/13/23 08:00:00 PM,1055.3,16.808,101.780,0.383,,,,
922,09/13/23 09:00:00 PM,1055.0,16.523,101.790,0.379,,,,
923,09/13/23 10:00:00 PM,1054.6,16.332,101.790,0.375,,,,
924,09/13/23 11:00:00 PM,1054.5,16.046,101.790,0.373,,,,
925,09/14/23 12:00:00 AM,1054.1,15.664,101.780,0.371,,,,
926,09/14/23 01:00:00 AM,1053.4,15.378,101.770,0.364,,,,
927,09/14/23 02:00:00 AM,1053.1,15.187,101.730,0.366,,,,
928,09/14/23 03:00:00 AM,1052.8,14.996,101.700,0.366,,,,
929,09/14/23 04:00:00 AM,1053.3,14.804,101.690,0.371,,,,
930,09/14/23 05:00:00 AM,1053.2,14.613,101.670,0.373,,,,
931,09/14/23 06:00:00 AM,1053.6,14.421,101.640,0.379,,,,
932,09/14/23 07:00:00 AM,1053.4,14.325,101.690,0.372,,,,
933,09/14/23 08:00:00 AM,1053.2,14.421,101.650,0.375,,,,
934,09/14/23 09:00:00 AM,1053.3,14.517,101.620,0.379,,,,
935,09/14/23 10:00:00 AM,1053.1,14.613,101.680,0.371,,,,
936,09/14/23 11:00:00 AM,1052.6,14.613,101.630,0.370,,,,
937,09/14/23 12:00:00 PM,1052.2,14.804,101.570,0.373,,,,
938,09/14/23 01:00:00 PM,1051.6,15.091,101.540,0.370,,,,
939,09/14/23 02:00:00 PM,1051.2,15.282,101.490,0.371,,,,
940,09/14/23 03:00:00 PM,1050.4,15.569,101.440,0.368,,,,
941,09/14/23 04:00:00 PM,1050.1,15.473,101.370,0.372,,,,
942,09/14/23 05:00:00 PM,1049.7,15.473,101.400,0.364,,,,
943,09/14/23 06:00:00 PM,1050.0,15.569,101.380,0.370,,,,
944,09/14/23 07:00:00 PM,1051.0,15.473,101.380,0.380,,,,
945,09/14/23 08:00:00 PM,1051.1,15.569,101.440,0.375,,,,
946,09/14/23 09:00:00 PM,1051.0,15.569,101.440,0.373,,,,
947,09/14/23 10:00:00 PM,1050.4,15.569,101.440,0.368,,,,
948,09/14/23 11:00:00 PM,1049.8,15.569,101.400,0.365,,,,
949,09/15/23 12:00:00 AM,1049.7,15.664,101.350,0.369,,,,
950,09/15/23 01:00:00 AM,1049.0,15.473,101.350,0.363,,,,
951,09/15/23 02:00:00 AM,1048.5,15.187,101.300,0.362,,,,
952,09/15/23 03:00:00 AM,1048.2,14.900,101.270,0.362,,,,
953,09/15/23 04:00:00 AM,1047.6,14.613,101.240,0.359,,,,
954,09/15/23 05:00:00 AM,1047.4,14.421,101.200,0.361,,,,
955,09/15/23 06:00:00 AM,1046.9,14.134,101.190,0.357,,,,
956,09/15/23 07:00:00 AM,1046.8,13.942,101.160,0.360,,,,
957,09/15/23 08:00:00 AM,1046.7,13.846,101.170,0.358,,,,
958,09/15/23 09:00:00 AM,1046.4,13.942,101.150,0.356,,,,
959,09/15/23 10:00:00 AM,1046.0,14.038,101.080,0.360,,,,
960,09/15/23 11:00:00 AM,1045.3,14.134,101.060,0.354,,,,
961,09/15/23 12:00:00 PM,1044.7,14.325,101.030,0.351,,,,
962,09/15/23 01:00:00 PM,1043.8,14.421,100.980,0.347,,,,
963,09/15/23 02:00:00 PM,1043.5,14.517,100.920,0.350,,,,
964,09/15/23 03:00:00 PM,1043.0,14.804,100.900,0.347,,,,
965,09/15/23 04:00:00 PM,1042.5,14.804,100.810,0.351,,,,
966,09/15/23 05:00:00 PM,1042.8,14.996,100.800,0.355,,,,
967,09/15/23 06:00:00 PM,1042.8,14.996,100.830,0.352,,,,
968,09/15/23 07:00:00 PM,1043.0,14.996,100.880,0.349,,,,
969,09/15/23 08:00:00 PM,1043.6,14.996,100.890,0.354,,,,
970,09/15/23 09:00:00 PM,1044.1,14.996,100.910,0.357,,,,
971,09/15/23 10:00:00 PM,1044.5,14.996,100.920,0.360,,,,
972,09/15/23 11:00:00 PM,1044.6,14.996,100.890,0.364,,,,
973,09/16/23 12:00:00 AM,1044.5,15.091,100.850,0.367,,,,
974,09/16/23 01:00:00 AM,1044.2,15.091,100.840,0.366,,,,
975,09/16/23 02:00:00 AM,1043.9,14.996,100.840,0.363,,,,
976,09/16/23 03:00:00 AM,1043.8,14.804,100.810,0.364,,,,
977,09/16/23 04:00:00 AM,1043.6,14.517,100.810,0.362,,,,
978,09/16/23 05:00:00 AM,1043.5,14.325,100.810,0.362,,,,
979,09/16/23 06:00:00 AM,1043.8,14.038,100.800,0.365,,,,
980,09/16/23 07:00:00 AM,1043.7,13.942,100.830,0.361,,,,
981,09/16/23 08:00:00 AM,1043.9,14.038,100.870,0.359,,,,
982,09/16/23 09:00:00 AM,1044.3,14.038,100.910,0.360,,,,
983,09/16/23 10:00:00 AM,1044.3,14.134,100.940,0.356,,,,
984,09/16/23 11:00:00 AM,1044.0,14.230,100.910,0.356,,,,
985,09/16/23 12:00:00 PM,1044.1,14.325,100.900,0.358,,,,
986,09/16/23 01:00:00 PM,1043.8,14.517,100.920,0.353,,,,
987,09/16/23 02:00:00 PM,1043.5,14.804,100.910,0.352,,,,
988,09/16/23 03:00:00 PM,1043.6,14.996,100.860,0.358,,,,
989,09/16/23 04:00:00 PM,1043.6,14.900,100.900,0.354,,,,
990,09/16/23 05:00:00 PM,1044.2,14.996,100.930,0.356,,,,
991,09/16/23 06:00:00 PM,1044.8,14.996,101.030,0.352,,,,
992,09/16/23 07:00:00 PM,1045.1,14.996,101.050,0.354,,,,
993,09/16/23 08:00:00 PM,1044.9,14.996,101.140,0.342,,,,
994,09/16/23 09:00:00 PM,1044.9,14.996,101.140,0.342,,,,
995,09/16/23 10:00:00 PM,1044.9,14.996,101.130,0.343,,,,
996,09/16/23 11:00:00 PM,1044.5,14.996,101.120,0.340,,,,
997,09/17/23 12:00:00 AM,1044.0,15.091,101.120,0.335,,,,
998,09/17/23 01:00:00 AM,1043.7,15.091,101.080,0.336,,,,
999,09/17/23 02:00:00 AM,1043.4,15.091,101.050,0.336,,,,
1000,09/17/23 03:00:00 AM,1043.1,15.187,101.040,0.333,,,,
1001,09/17/23 04:00:00 AM,1042.6,15.187,100.990,0.334,,,,
1002,09/17/23 05:00:00 AM,1042.4,15.187,100.960,0.335,,,,
1003,09/17/23 06:00:00 AM,1042.3,15.187,100.960,0.334,,,,
1004,09/17/23 07:00:00 AM,1042.1,15.187,100.950,0.333,,,,
1005,09/17/23 08:00:00 AM,1041.7,15.187,100.940,0.330,,,,
1006,09/17/23 09:00:00 AM,1041.7,15.282,100.910,0.333,,,,
1007,09/17/23 10:00:00 AM,1040.9,15.282,100.870,0.328,,,,
1008,09/17/23 11:00:00 AM,1040.1,15.282,100.790,0.329,,,,
1009,09/17/23 12:00:00 PM,1040.4,15.282,100.760,0.335,,,,
1010,09/17/23 01:00:00 PM,1039.2,15.378,100.800,0.319,,,,
1011,09/17/23 02:00:00 PM,1038.2,15.378,100.660,0.322,,,,
1012,09/17/23 03:00:00 PM,1037.5,15.378,100.580,0.324,,,,
1013,09/17/23 04:00:00 PM,1037.0,15.473,100.540,0.323,,,,
1014,09/17/23 05:00:00 PM,1036.1,15.473,100.470,0.320,,,,
1015,09/17/23 06:00:00 PM,1035.9,15.473,100.330,0.332,,,,
1016,09/17/23 07:00:00 PM,1035.2,15.473,100.350,0.324,,,,
1017,09/17/23 08:00:00 PM,1034.9,15.473,100.270,0.329,,,,
1018,09/17/23 09:00:00 PM,1034.3,15.473,100.250,0.325,,,,
1019,09/17/23 10:00:00 PM,1033.4,15.473,100.220,0.318,,,,
1020,09/17/23 11:00:00 PM,1032.3,15.473,100.080,0.321,,,,
1021,09/18/23 12:00:00 AM,1033.8,15.473,99.950,0.350,,,,
1022,09/18/23 01:00:00 AM,1034.0,15.473,99.860,0.362,,,,
1023,09/18/23 02:00:00 AM,1032.2,15.473,99.850,0.344,,,,
1024,09/18/23 03:00:00 AM,1031.4,15.473,99.630,0.359,,,,
1025,09/18/23 04:00:00 AM,1031.1,15.473,99.600,0.358,,,,
1026,09/18/23 05:00:00 AM,1030.8,15.473,99.540,0.361,,,,
1027,09/18/23 06:00:00 AM,1030.3,15.473,99.540,0.357,,,,
1028,09/18/23 07:00:00 AM,1030.9,15.473,99.510,0.365,,,,
1029,09/18/23 08:00:00 AM,1030.4,15.473,99.530,0.359,,,,
1030,09/18/23 09:00:00 AM,1030.5,15.569,99.500,0.363,,,,
1031,09/18/23 10:00:00 AM,1030.2,15.569,99.480,0.362,,,,
1032,09/18/23 11:00:00 AM,1029.4,15.664,99.470,0.355,,,,
1033,09/18/23 12:00:00 PM,1028.4,15.760,99.410,0.351,,,,
1034,09/18/23 01:00:00 PM,1027.9,15.951,99.340,0.352,,,,
1035,09/18/23 02:00:00 PM,1028.4,15.855,99.280,0.364,,,,
1036,09/18/23 03:00:00 PM,1029.1,15.951,99.350,0.363,,,,
1037,09/18/23 04:00:00 PM,1030.8,15.951,99.380,0.378,,,,
1038,09/18/23 05:00:00 PM,1033.7,15.951,99.530,0.392,,,,
1039,09/18/23 06:00:00 PM,1035.0,15.951,99.720,0.386,,,,
1040,09/18/23 07:00:00 PM,1035.9,15.951,99.810,0.386,,,,
1041,09/18/23 08:00:00 PM,1036.5,15.951,99.920,0.381,,,,
1042,09/18/23 09:00:00 PM,1036.9,15.760,99.980,0.379,,,,
1043,09/18/23 10:00:00 PM,1037.3,15.473,100.050,0.375,,,,
1044,09/18/23 11:00:00 PM,1037.6,15.187,100.080,0.376,,,,
1045,09/19/23 12:00:00 AM,1037.5,14.804,100.130,0.369,,,,
1046,09/19/23 01:00:00 AM,1037.5,14.517,100.130,0.370,,,,
1047,09/19/23 02:00:00 AM,1037.4,14.230,100.180,0.363,,,,
1048,09/19/23 03:00:00 AM,1037.4,14.038,100.190,0.362,,,,
1049,09/19/23 04:00:00 AM,1036.8,13.846,100.160,0.359,,,,
1050,09/19/23 05:00:00 AM,1036.2,13.750,100.150,0.354,,,,
1051,09/19/23 06:00:00 AM,1035.6,13.654,100.080,0.355,,,,
1052,09/19/23 07:00:00 AM,1034.7,13.654,100.030,0.351,,,,
1053,09/19/23 08:00:00 AM,1034.0,13.654,99.960,0.351,,,,
1054,09/19/23 09:00:00 AM,1033.4,13.750,99.880,0.353,,,,
1055,09/19/23 10:00:00 AM,1032.9,13.942,99.840,0.352,,,,
1056,09/19/23 11:00:00 AM,1033.4,14.134,99.750,0.366,,,,
1057,09/19/23 12:00:00 PM,1033.7,14.325,99.760,0.368,,,,
1058,09/19/23 01:00:00 PM,1033.6,14.421,99.750,0.368,,,,
1059,09/19/23 02:00:00 PM,1033.7,14.517,99.760,0.368,,,,
1060,09/19/23 03:00:00 PM,1033.3,14.613,99.790,0.361,,,,
1061,09/19/23 04:00:00 PM,1033.2,14.613,99.750,0.365,,,,
1062,09/19/23 05:00:00 PM,1033.4,14.709,99.750,0.366,,,,
1063,09/19/23 06:00:00 PM,1033.5,14.709,99.770,0.366,,,,
1064,09/19/23 07:00:00 PM,1033.4,14.804,99.820,0.359,,,,
1065,09/19/23 08:00:00 PM,1033.6,14.804,99.820,0.361,,,,
1066,09/19/23 09:00:00 PM,1033.4,14.900,99.830,0.358,,,,
1067,09/19/23 10:00:00 PM,1033.3,14.900,99.830,0.357,,,,
1068,09/19/23 11:00:00 PM,1033.0,14.996,99.800,0.358,,,,
1069,09/20/23 12:00:00 AM,1032.7,15.091,99.830,0.351,,,,
1070,09/20/23 01:00:00 AM,1032.2,15.091,99.790,0.351,,,,
1071,09/20/23 02:00:00 AM,1032.0,15.187,99.740,0.353,,,,
1072,09/20/23 03:00:00 AM,1031.7,15.187,99.700,0.354,,,,
1073,09/20/23 04:00:00 AM,1031.0,15.187,99.620,0.356,,,,
1074,09/20/23 05:00:00 AM,1030.6,15.282,99.570,0.356,,,,
1075,09/20/23 06:00:00 AM,1030.3,15.282,99.490,0.361,,,,
1076,09/20/23 07:00:00 AM,1030.1,15.187,99.470,0.361,,,,
1077,09/20/23 08:00:00 AM,1030.0,15.187,99.470,0.360,,,,
1078,09/20/23 09:00:00 AM,1029.6,15.282,99.470,0.356,,,,
1079,09/20/23 10:00:00 AM,1029.2,15.378,99.350,0.364,,,,
1080,09/20/23 11:00:00 AM,1028.0,15.473,99.370,0.350,,,,
1081,09/20/23 12:00:00 PM,1027.9,15.569,99.250,0.362,,,,
1082,09/20/23 01:00:00 PM,1027.7,15.569,99.320,0.353,,,,
1083,09/20/23 02:00:00 PM,1026.8,15.664,99.320,0.343,,,,
1084,09/20/23 03:00:00 PM,1026.5,15.664,99.210,0.351,,,,
