Device Name,D3 - 2592884,,,,,,,,,,,,,
Device Model,Kestrel DROP 3,,,,,,,,,,,,,
Serial Number,2592884,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude,,,,,,,,
yyyy-MM-dd hh:mm:ss a,°C,%,mb,°C,°C,m,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
4/1/2023 14:00,8.4,95,1001.5,8.6,7.7,-78,point,,,,,,,
4/1/2023 15:00,8.1,94.4,1002.2,8.3,7.3,-96,point,,,,,,,
4/1/2023 16:00,8.4,93,1003,8.6,7.3,-94,point,,,,,,,
4/1/2023 17:00,8.4,87.9,1004.1,8.4,6.5,-106,point,,,,,,,
4/1/2023 18:00,7.9,87,1005.2,7.9,5.9,-140,point,,,,,,,
4/1/2023 19:00,7.4,88.3,1006.1,7.5,5.6,-168,point,,,,,,,
4/1/2023 20:00,6.9,89.5,1007.6,7,5.3,-202,point,,,,,,,
4/1/2023 21:00,6.7,91.2,1008.8,6.7,5.3,-224,point,,,,,,,
4/1/2023 22:00,6.7,91.1,1009.7,6.7,5.3,-235,point,,,,,,,
4/1/2023 23:00,6.4,90.3,1010.4,6.5,5,-251,point,,,,,,,
4/2/2023 0:00,6.3,90.8,1011.6,6.4,4.9,-267,point,,,,,,,
4/2/2023 1:00,6.2,90.3,1012.4,6.3,4.8,-280,point,,,,,,,
4/2/2023 2:00,6,91.1,1013.2,6.1,4.7,-295,point,,,,,,,
4/2/2023 3:00,6.1,87.9,1013.8,6.1,4.3,-300,point,,,,,,,
4/2/2023 4:00,6,86.8,1015.1,6,4,-317,point,,,,,,,
4/2/2023 5:00,5.6,83.8,1016.1,5.6,3.1,-345,point,,,,,,,
4/2/2023 6:00,5.6,83.8,1016.6,5.5,3.1,-351,point,,,,,,,
4/2/2023 7:00,5.7,83.5,1017.3,5.7,3.1,-353,point,,,,,,,
4/2/2023 8:00,6.8,81.4,1018.6,6.6,3.8,-327,point,,,,,,,
4/2/2023 9:00,7,75.9,1019.5,6.8,3.1,-327,point,,,,,,,
4/2/2023 10:00,7,71.4,1020.1,6.6,2.1,-338,point,,,,,,,
4/2/2023 11:00,10.1,56,1021,9.1,1.7,-233,point,,,,,,,
4/2/2023 12:00,9.7,56.5,1021.6,8.9,1.5,-251,point,,,,,,,
4/2/2023 13:00,9.9,50,1022.1,8.9,0,-251,point,,,,,,,
4/2/2023 14:00,12.5,44.6,1022.5,11,0.8,-159,point,,,,,,,
4/2/2023 15:00,14,40.8,1022.9,12.2,0.9,-108,point,,,,,,,
4/2/2023 16:00,14.2,43.8,1023.1,12.4,2,-103,point,,,,,,,
4/2/2023 17:00,11.9,48.2,1023.6,10.5,1.3,-194,point,,,,,,,
4/2/2023 18:00,9.8,44.8,1023.8,8.6,-1.6,-275,point,,,,,,,
4/2/2023 19:00,7,61.6,1024.9,6.5,0.1,-389,point,,,,,,,
4/2/2023 20:00,4.4,76.4,1025.1,4.3,0.7,-487,point,,,,,,,
4/2/2023 21:00,3,81.3,1025.8,2.9,0.1,-549,point,,,,,,,
4/2/2023 22:00,0,86.9,1026.3,0,-1.9,-673,point,,,,,,,
4/2/2023 23:00,-1.6,89.2,1026.2,-1.6,-3.1,-737,point,,,,,,,
4/3/2023 0:00,-2,90.8,1026.1,-2,-3.3,-753,point,,,,,,,
4/3/2023 1:00,-2.5,91.6,1025.8,-2.5,-3.7,-770,point,,,,,,,
4/3/2023 2:00,-2.8,92.2,1025.6,-2.7,-3.8,-776,point,,,,,,,
4/3/2023 3:00,-3.8,92.4,1025.7,-3.8,-4.9,-822,point,,,,,,,
4/3/2023 4:00,-3.7,92.8,1025.6,-3.6,-4.7,-814,point,,,,,,,
4/3/2023 5:00,-3.8,93,1025.5,-3.8,-4.8,-819,point,,,,,,,
4/3/2023 6:00,-4.3,93.1,1025.2,-4.3,-5.2,-836,point,,,,,,,
4/3/2023 7:00,-3.8,93.2,1025.5,-3.8,-4.8,-819,point,,,,,,,
4/3/2023 8:00,-1.4,92.9,1025.8,-1.3,-2.4,-723,point,,,,,,,
4/3/2023 9:00,5.9,71.2,1026.3,5.5,1.1,-445,point,,,,,,,
4/3/2023 10:00,10.4,49.4,1026.3,9.3,0.3,-275,point,,,,,,,
4/3/2023 11:00,9.1,54.7,1026.3,8.2,0.4,-327,point,,,,,,,
4/3/2023 12:00,10.6,50.8,1026.2,9.6,0.9,-266,point,,,,,,,
4/3/2023 13:00,11.4,44.6,1025.8,10,-0.2,-234,point,,,,,,,
4/3/2023 14:00,11.1,44.8,1025.1,9.8,-0.4,-240,point,,,,,,,
4/3/2023 15:00,14.1,35,1024.5,12.1,-1.1,-124,point,,,,,,,
4/3/2023 16:00,15.4,32.5,1024.2,13.1,-1,-76,point,,,,,,,
4/3/2023 17:00,11.8,35.9,1023.6,10.1,-2.9,-204,point,,,,,,,
4/3/2023 18:00,13.7,28.9,1024.5,11.5,-4.1,-145,point,,,,,,,
4/3/2023 19:00,7.4,41.6,1024.7,6.4,-4.8,-381,point,,,,,,,
4/3/2023 20:00,4.2,63.9,1024.6,3.8,-2,-497,point,,,,,,,
4/3/2023 21:00,0.9,79.1,1024.8,0.7,-2.3,-626,point,,,,,,,
4/3/2023 22:00,-1.1,84.9,1024.6,-1.1,-3.4,-703,point,,,,,,,
4/3/2023 23:00,-2.1,87.8,1024.3,-2.1,-3.9,-740,point,,,,,,,
4/4/2023 0:00,-3,89.4,1024.2,-3,-4.5,-773,point,,,,,,,
4/4/2023 1:00,-3.3,90.1,1023.8,-3.2,-4.7,-780,point,,,,,,,
4/4/2023 2:00,-4,90.5,1024,-3.9,-5.3,-810,point,,,,,,,
4/4/2023 3:00,-4,90.9,1023.5,-4,-5.3,-808,point,,,,,,,
4/4/2023 4:00,-4.2,91.5,1023.5,-4.2,-5.4,-815,point,,,,,,,
4/4/2023 5:00,-4.5,91.7,1023.4,-4.5,-5.7,-826,point,,,,,,,
4/4/2023 6:00,-4.9,92,1023.2,-4.8,-6,-838,point,,,,,,,
4/4/2023 7:00,-4.4,92,1023.5,-4.3,-5.5,-822,point,,,,,,,
4/4/2023 8:00,-1.9,91.6,1023.8,-1.8,-3,-722,point,,,,,,,
4/4/2023 9:00,5.7,71.7,1023.5,5.4,0.9,-424,point,,,,,,,
4/4/2023 10:00,8.9,40.3,1023.3,7.7,-3.8,-307,point,,,,,,,
4/4/2023 11:00,11.5,42.4,1023.5,10,-0.8,-210,point,,,,,,,
4/4/2023 12:00,9.4,44.7,1022.8,8.3,-2,-281,point,,,,,,,
4/4/2023 13:00,11.8,43.9,1022.6,10.4,-0.1,-187,point,,,,,,,
4/4/2023 14:00,13.8,39.6,1022.3,12,0.4,-110,point,,,,,,,
4/4/2023 15:00,12.1,37.2,1021.4,10.4,-2.1,-169,point,,,,,,,
4/4/2023 16:00,17.3,35.9,1021,14.8,2,29,point,,,,,,,
4/4/2023 17:00,12.2,45.9,1020.7,10.7,0.9,-154,point,,,,,,,
4/4/2023 18:00,15.1,40.1,1019.8,13.1,1.6,-37,point,,,,,,,
4/4/2023 19:00,8.1,56.7,1020.6,7.4,0.1,-303,point,,,,,,,
4/4/2023 20:00,5.1,69.4,1020,4.8,0,-412,point,,,,,,,
4/4/2023 21:00,3.8,73.2,1020.2,3.6,-0.5,-463,point,,,,,,,
4/4/2023 22:00,3.2,75,1020.5,3.1,-0.8,-490,point,,,,,,,
4/4/2023 23:00,2.5,77.6,1020.2,2.3,-1,-515,point,,,,,,,
4/5/2023 0:00,2.7,79.5,1019.9,2.5,-0.5,-503,point,,,,,,,
4/5/2023 1:00,3.3,80.9,1019.3,3.2,0.3,-470,point,,,,,,,
4/5/2023 2:00,2.9,80.9,1018.5,2.8,-0.1,-479,point,,,,,,,
4/5/2023 3:00,2.8,83.5,1018,2.7,0.2,-479,point,,,,,,,
4/5/2023 4:00,0.8,85.3,1017.4,0.8,-1.4,-549,point,,,,,,,
4/5/2023 5:00,0.1,87.6,1016.9,0.1,-1.7,-572,point,,,,,,,
4/5/2023 6:00,-0.7,89.2,1016.9,-0.6,-2.2,-603,point,,,,,,,
4/5/2023 7:00,0.4,89.3,1017.2,0.3,-1.2,-565,point,,,,,,,
4/5/2023 8:00,4.5,78.9,1016.7,4.3,1.1,-398,point,,,,,,,
4/5/2023 9:00,5.9,73.6,1016.6,5.6,1.5,-343,point,,,,,,,
4/5/2023 10:00,6.8,68.9,1016.4,6.5,1.5,-305,point,,,,,,,
4/5/2023 11:00,9,64,1016.5,8.4,2.5,-225,point,,,,,,,
4/5/2023 12:00,9.9,48.7,1015.6,8.8,-0.3,-185,point,,,,,,,
4/5/2023 13:00,11.9,45.5,1015,10.5,0.5,-107,point,,,,,,,
4/5/2023 14:00,13.8,39.1,1014.4,11.9,0.1,-32,point,,,,,,,
4/5/2023 15:00,13.9,37.2,1013.8,12,-0.5,-21,point,,,,,,,
4/5/2023 16:00,13,41.4,1013.5,11.4,0.2,-49,point,,,,,,,
4/5/2023 17:00,11.9,49.7,1012.8,10.7,1.8,-78,point,,,,,,,
4/5/2023 18:00,11.8,49,1012.4,10.5,1.4,-82,point,,,,,,,
4/5/2023 19:00,10.8,62,1012.2,10,3.8,-112,point,,,,,,,
4/5/2023 20:00,9.2,77.9,1012.5,8.9,5.5,-170,point,,,,,,,
4/5/2023 21:00,8.7,83.5,1012.3,8.6,6,-185,point,,,,,,,
4/5/2023 22:00,8.4,87.5,1011.8,8.3,6.4,-189,point,,,,,,,
4/5/2023 23:00,8.2,91.5,1011.2,8.2,6.9,-189,point,,,,,,,
4/6/2023 0:00,8,92.7,1010.5,8.1,6.9,-189,point,,,,,,,
4/6/2023 1:00,7.9,93.5,1009.9,8.1,6.9,-185,point,,,,,,,
4/6/2023 2:00,7.7,94,1010.1,7.9,6.8,-196,point,,,,,,,
4/6/2023 3:00,7.8,94.2,1009.9,7.9,6.9,-192,point,,,,,,,
4/6/2023 4:00,8,94.4,1008.3,8.2,7.2,-164,point,,,,,,,
4/6/2023 5:00,8,94.7,1006.8,8.2,7.2,-148,point,,,,,,,
4/6/2023 6:00,8.2,94.7,1007,8.4,7.4,-143,point,,,,,,,
4/6/2023 7:00,8.6,94.9,1007.7,8.8,7.8,-135,point,,,,,,,
4/6/2023 8:00,9,95,1005.9,9.2,8.2,-99,point,,,,,,,
4/6/2023 9:00,9.4,94.9,1005.8,9.7,8.7,-81,point,,,,,,,
4/6/2023 10:00,10.2,94.8,1005.9,10.5,9.4,-52,point,,,,,,,
4/6/2023 11:00,10.2,94.8,1005.9,10.5,9.4,-51,point,,,,,,,
4/6/2023 12:00,10.6,94.3,1006.5,10.8,9.7,-43,point,,,,,,,
4/6/2023 13:00,10.4,94,1006.4,10.7,9.5,-47,point,,,,,,,
4/6/2023 14:00,10.4,93.6,1007.3,10.5,9.4,-60,point,,,,,,,
4/6/2023 15:00,15.5,48.3,1006.4,13.8,4.6,121,point,,,,,,,
4/6/2023 16:00,11.8,51,1007.2,10.7,2,-24,point,,,,,,,
4/6/2023 17:00,16.3,49.9,1007.3,14.6,5.8,145,point,,,,,,,
4/6/2023 18:00,12.4,53.6,1008.3,11.2,3.2,-12,point,,,,,,,
4/6/2023 19:00,11.6,60.3,1009.1,10.7,4.1,-50,point,,,,,,,
4/6/2023 20:00,9.7,65.9,1010,9.2,3.6,-128,point,,,,,,,
4/6/2023 21:00,8.8,69.5,1010.9,8.4,3.5,-172,point,,,,,,,
4/6/2023 22:00,7.7,75.2,1011.3,7.5,3.6,-215,point,,,,,,,
4/6/2023 23:00,7.9,74.1,1011.4,7.6,3.6,-209,point,,,,,,,
4/7/2023 0:00,6.4,79.8,1011.9,6.3,3.2,-272,point,,,,,,,
4/7/2023 1:00,5.3,83.1,1012,5.3,2.7,-315,point,,,,,,,
4/7/2023 2:00,5.6,85.1,1012.2,5.5,3.3,-305,point,,,,,,,
4/7/2023 3:00,6.1,84.1,1012.6,6,3.6,-291,point,,,,,,,
4/7/2023 4:00,5.6,87.1,1012.6,5.5,3.6,-309,point,,,,,,,
4/7/2023 5:00,6,88.5,1013.3,5.9,4.2,-300,point,,,,,,,
4/7/2023 6:00,5.3,86.4,1013.7,5.3,3.2,-332,point,,,,,,,
4/7/2023 7:00,4.7,85.3,1014,4.7,2.5,-357,point,,,,,,,
4/7/2023 8:00,7.3,81.8,1014.6,7.2,4.4,-261,point,,,,,,,
4/7/2023 9:00,8.7,67.7,1015,8.2,3,-219,point,,,,,,,
4/7/2023 10:00,9.4,51.7,1015.3,8.5,0,-199,point,,,,,,,
4/7/2023 11:00,13.1,49.9,1015.1,11.7,2.9,-58,point,,,,,,,
4/7/2023 12:00,13.4,44.6,1015.5,11.8,1.6,-52,point,,,,,,,
4/7/2023 13:00,13.9,49.9,1015.6,12.4,3.6,-34,point,,,,,,,
4/7/2023 14:00,15.4,39,1015.7,13.4,1.6,17,point,,,,,,,
4/7/2023 15:00,12.8,49.4,1016,11.5,2.5,-78,point,,,,,,,
4/7/2023 16:00,19.6,34.6,1014.7,17.7,3.6,182,point,,,,,,,
4/7/2023 17:00,13.4,50.1,1016.1,12,3.3,-55,point,,,,,,,
4/7/2023 18:00,16.9,36.9,1015.9,14.5,2.1,67,point,,,,,,,
4/7/2023 19:00,10.4,59.6,1016.8,9.6,2.9,-174,point,,,,,,,
4/7/2023 20:00,6.6,78.7,1017.3,6.3,3.1,-321,point,,,,,,,
4/7/2023 21:00,3,85.9,1018,2.9,0.8,-470,point,,,,,,,
4/7/2023 22:00,1.7,89.2,1018.5,1.7,0.1,-523,point,,,,,,,
4/7/2023 23:00,0.8,90.8,1018.5,0.7,-0.5,-560,point,,,,,,,
4/8/2023 0:00,0.4,91.8,1018.5,0.3,-0.8,-577,point,,,,,,,
4/8/2023 1:00,-0.3,92.5,1018.6,-0.3,-1.4,-605,point,,,,,,,
4/8/2023 2:00,0.7,93.5,1018.5,0.6,-0.3,-565,point,,,,,,,
4/8/2023 3:00,0.3,93.7,1018.7,0.3,-0.6,-580,point,,,,,,,
4/8/2023 4:00,-0.7,93.7,1018.9,-0.6,-1.5,-623,point,,,,,,,
4/8/2023 5:00,-1.5,94,1019.3,-1.5,-2.4,-661,point,,,,,,,
4/8/2023 6:00,-1.8,94.3,1019.8,-1.7,-2.5,-677,point,,,,,,,
4/8/2023 7:00,-1.1,94.5,1020.3,-1,-1.8,-653,point,,,,,,,
4/8/2023 8:00,2.2,94.8,1020.8,2.1,1.4,-528,point,,,,,,,
4/8/2023 9:00,6.2,92.7,1021.5,6.3,5.2,-372,point,,,,,,,
4/8/2023 10:00,11.3,64.6,1021.5,10.6,4.9,-184,point,,,,,,,
4/8/2023 11:00,12.8,62.6,1021.7,12,5.9,-128,point,,,,,,,
4/8/2023 12:00,13.8,52.6,1021.6,12.5,4.2,-98,point,,,,,,,
4/8/2023 13:00,13.5,54.5,1021.4,12.3,4.5,-106,point,,,,,,,
4/8/2023 14:00,11.7,59,1021.5,10.8,4,-172,point,,,,,,,
4/8/2023 15:00,12.6,61,1021.2,11.7,5.3,-134,point,,,,,,,
4/8/2023 16:00,11.6,65,1021.2,10.9,5.3,-170,point,,,,,,,
4/8/2023 17:00,11.6,67.9,1021,11,5.9,-165,point,,,,,,,
4/8/2023 18:00,11.5,68.1,1021,10.9,5.8,-172,point,,,,,,,
4/8/2023 19:00,11.2,68.2,1020.9,10.6,5.5,-182,point,,,,,,,
4/8/2023 20:00,8.6,79.9,1020.9,8.5,5.3,-277,point,,,,,,,
4/8/2023 21:00,3,87.3,1020.9,2.9,1.1,-499,point,,,,,,,
4/8/2023 22:00,2.3,90.1,1020.8,2.3,0.9,-523,point,,,,,,,
4/8/2023 23:00,5.5,92,1021.1,5.5,4.3,-399,point,,,,,,,
4/9/2023 0:00,5.7,92,1021,5.7,4.5,-391,point,,,,,,,
4/9/2023 1:00,5.5,91.7,1020.8,5.6,4.3,-395,point,,,,,,,
4/9/2023 2:00,5.6,90.8,1020.4,5.6,4.2,-388,point,,,,,,,
4/9/2023 3:00,5.2,90.1,1020.1,5.3,3.7,-400,point,,,,,,,
4/9/2023 4:00,5,89.7,1019.4,5,3.5,-402,point,,,,,,,
4/9/2023 5:00,5.3,89.7,1019,5.3,3.8,-385,point,,,,,,,
4/9/2023 6:00,5.4,89.7,1018.9,5.4,3.8,-381,point,,,,,,,
4/9/2023 7:00,5.8,88.6,1018.8,5.7,4,-364,point,,,,,,,
4/9/2023 8:00,6.1,84.5,1018.8,6.1,3.7,-352,point,,,,,,,
4/9/2023 9:00,7.8,72.6,1018.7,7.5,3.2,-288,point,,,,,,,
4/9/2023 10:00,9.7,61.5,1018.3,9,2.7,-215,point,,,,,,,
4/9/2023 11:00,11.2,52.5,1017.9,10.1,1.9,-159,point,,,,,,,
4/9/2023 12:00,14.1,59.8,1017.8,13,6.4,-42,point,,,,,,,
4/9/2023 13:00,14,57.5,1016.8,12.8,5.7,-37,point,,,,,,,
4/9/2023 14:00,14.8,53,1015.8,13.5,5.4,2,point,,,,,,,
4/9/2023 15:00,14.9,48.4,1015.2,13.2,4.1,7,point,,,,,,,
4/9/2023 16:00,13.8,53.6,1015,12.5,4.5,-27,point,,,,,,,
4/9/2023 17:00,13.8,57,1014.8,12.7,5.4,-24,point,,,,,,,
4/9/2023 18:00,12.4,66.2,1014.1,11.7,6.3,-65,point,,,,,,,
4/9/2023 19:00,11.1,73.5,1013.7,10.6,6.5,-110,point,,,,,,,
4/9/2023 20:00,9.8,78.6,1013.6,9.6,6.3,-155,point,,,,,,,
4/9/2023 21:00,9.3,82.6,1013.3,9.2,6.5,-172,point,,,,,,,
4/9/2023 22:00,8.8,82.5,1013,8.7,6,-185,point,,,,,,,
4/9/2023 23:00,9.2,80.4,1012.3,9,6,-166,point,,,,,,,
4/10/2023 0:00,9.1,81,1011.6,8.9,6,-164,point,,,,,,,
4/10/2023 1:00,9.7,76.9,1010.4,9.4,5.8,-128,point,,,,,,,
4/10/2023 2:00,10.7,76.9,1009.9,10.4,6.8,-84,point,,,,,,,
4/10/2023 3:00,10.4,77.8,1008.7,10.2,6.7,-79,point,,,,,,,
4/10/2023 4:00,10.6,78.4,1008.5,10.3,7,-73,point,,,,,,,
4/10/2023 5:00,9.7,89.7,1007.8,9.8,8.1,-94,point,,,,,,,
4/10/2023 6:00,9.8,90.3,1006.9,10,8.3,-81,point,,,,,,,
4/10/2023 7:00,9.2,92.9,1006.5,9.4,8.1,-97,point,,,,,,,
4/10/2023 8:00,9.4,94.3,1007.5,9.7,8.5,-101,point,,,,,,,
4/10/2023 9:00,9.7,94.8,1004.9,9.9,8.9,-63,point,,,,,,,
4/10/2023 10:00,10.1,95.1,1004.7,10.3,9.3,-45,point,,,,,,,
4/10/2023 11:00,10.4,95.3,1002.7,10.6,9.7,-11,point,,,,,,,
4/10/2023 12:00,10.7,95.5,1003.2,10.9,10,-5,point,,,,,,,
4/10/2023 13:00,11.3,95.5,1000.9,11.5,10.6,42,point,,,,,,,
4/10/2023 14:00,13.4,95.6,1000.2,13.7,12.7,135,point,,,,,,,
4/10/2023 15:00,12.5,95.9,999.5,12.8,11.8,106,point,,,,,,,
1/28/2023 15:24,11.4,46.8,1025.5,10,0.4,-232,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.4,47,1025.3,10.1,0.5,-231,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.2,47.1,1025.6,9.9,0.3,-241,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.2,47.1,1025.4,10,0.4,-237,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,10.9,47,1025.5,9.7,0.1,-249,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,10.4,46.7,1025.4,9.2,-0.4,-267,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,10.5,46.7,1025.5,9.3,-0.4,-265,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,10.9,47.7,1025.5,9.6,0.2,-252,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.2,50.9,1025.5,10,1.4,-238,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.3,53.8,1025.6,10.2,2.2,-234,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:24,11.3,54.1,1025.5,10.3,2.4,-231,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,11.7,54.5,1025.5,10.6,2.8,-217,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,11.9,56.4,1025.6,10.8,3.5,-210,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,12.1,58.8,1025.8,11.1,4.3,-203,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,12.3,60.2,1025.6,11.4,4.8,-192,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,12.3,60.7,1025.5,11.4,4.9,-189,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,11.9,60.2,1025.6,11.1,4.4,-205,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,11.5,58.1,1025.6,10.6,3.6,-223,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,10.6,56.1,1025.4,9.7,2.2,-256,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,10.1,54.1,1025.5,9.2,1.3,-277,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,9.4,52.6,1025.3,8.4,0.2,-305,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,9.6,51.5,1025.4,8.7,0.1,-297,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:25,9.6,50.7,1025.4,8.6,-0.1,-300,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,9.3,50.1,1025.4,8.2,-0.6,-312,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,8.4,49.7,1025.5,7.5,-1.4,-344,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7.9,49.5,1025.4,7,-2,-366,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,8.4,50,1025.3,7.5,-1.4,-343,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,8.2,51,1025.5,7.3,-1.4,-354,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7.5,50.7,1025.5,6.7,-2,-379,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7.5,50.2,1025.5,6.7,-2.2,-379,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7.2,49.8,1025.3,6.4,-2.5,-389,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7.1,49.7,1025.6,6.4,-2.7,-395,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7,49.6,1025.5,6.2,-2.8,-401,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7,49.7,1025.4,6.3,-2.8,-399,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:26,7,49.8,1025.6,6.2,-2.8,-402,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,7.2,49.8,1025.4,6.4,-2.5,-391,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,7.4,50,1025.4,6.6,-2.3,-382,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,7.6,50.3,1025.5,6.8,-2,-376,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,7.4,50.5,1025.3,6.5,-2.2,-384,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.7,50.7,1025.4,5.9,-2.8,-412,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.3,50.8,1025.4,5.6,-3.1,-426,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6,51,1025.3,5.4,-3.3,-435,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.2,51.1,1025.5,5.5,-3.2,-433,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.4,51.1,1025.4,5.7,-3,-423,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.3,51.2,1025.4,5.7,-3,-424,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.4,51.3,1025.5,5.8,-2.9,-422,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:27,6.6,51.4,1025.3,5.8,-2.7,-414,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
1/28/2023 15:28,6.6,51.5,1025.3,5.8,-2.7,-414,session,"Session - Jan 28, 2023 15:24:01",2023-01-28 03:24:01 PM 15:24:01,0:04:13,,,,
